BTC,1715015189136.8655,1715015188448,100000.0,63452.5384019884,63461.01943816761
ETH,1715015189138.0432,1715015188448,1000.0,3087.1,3087.2
ETH,1715015189138.0432,1715015188448,10000.0,3087.1,3087.2879969664
ETH,1715015189138.0432,1715015188448,100000.0,3086.99674585602,3087.4197896662
DOGE,1715015189445.4368,1715015188448,1000.0,0.15752,0.15756
DOGE,1715015189445.4368,1715015188448,10000.0,0.1575174806248,0.15758376086224
DOGE,1715015189445.4368,1715015188448,100000.0,0.15737069949031904,0.157689389720664
BTC,1715015189752.7207,1715015189016,1000.0,63452.0,63456.0
BTC,1715015189752.7207,1715015189016,10000.0,63452.0,63456.0
BTC,1715015189752.7207,1715015189016,100000.0,63450.50961544939,63456.74338296991
ETH,1715015189753.9902,1715015189016,1000.0,3086.920004408,3087.2
ETH,1715015189753.9902,1715015189016,10000.0,3086.8550400019994,3087.2
ETH,1715015189753.9902,1715015189016,100000.0,3086.5707886436594,3087.2
DOGE,1715015189755.1445,1715015189016,1000.0,0.15752,0.15753
DOGE,1715015189755.1445,1715015189016,10000.0,0.15751196509318,0.1575353512056
DOGE,1715015189755.1445,1715015189016,100000.0,0.15735499110633502,0.157626084074136
BTC,1715015190572.2761,1715015189950,1000.0,63436.0,63453.0
BTC,1715015190572.2761,1715015189950,10000.0,63436.0,63453.0
BTC,1715015190572.2761,1715015189950,100000.0,63433.443554834004,63453.0
ETH,1715015190573.6555,1715015189950,1000.0,3086.5,3087.1399559049996
ETH,1715015190573.6555,1715015189950,10000.0,3086.5,3087.1939955905
ETH,1715015190573.6555,1715015189950,100000.0,3086.5,3087.19939955905
DOGE,1715015190879.1194,1715015189950,1000.0,0.1574549662884,0.15753
DOGE,1715015190879.1194,1715015189950,10000.0,0.15742204372517,0.15753
DOGE,1715015190879.1194,1715015189950,100000.0,0.157293265463109,0.157624925488878
BTC,1715015191114.871,1715015190411,1000.0,63434.0,63437.0
BTC,1715015191114.871,1715015190411,10000.0,63434.0,63437.0
BTC,1715015191114.871,1715015190411,100000.0,63432.195677075004,63438.250429241
ETH,1715015191115.704,1715015190411,1000.0,3086.5,3086.6
ETH,1715015191115.704,1715015190411,10000.0,3086.5,3086.6
ETH,1715015191115.704,1715015190411,100000.0,3086.5,3086.68598682702
DOGE,1715015191147.7456,1715015190411,1000.0,0.15745290365829998,0.15748
DOGE,1715015191147.7456,1715015190411,10000.0,0.15742482966572002,0.15750893315744
DOGE,1715015191147.7456,1715015190411,100000.0,0.15731224876814,0.157605546808025
BTC,1715015192123.0627,1715015191499,1000.0,63433.0,63435.0
BTC,1715015192123.0627,1715015191499,10000.0,63433.0,63435.0
BTC,1715015192123.0627,1715015191499,100000.0,63431.749989790995,63436.1905299252
ETH,1715015192127.6475,1715015191499,1000.0,3086.5,3086.6
ETH,1715015192127.6475,1715015191499,10000.0,3086.5,3086.6
ETH,1715015192127.6475,1715015191499,100000.0,3086.5,3086.66141658523
DOGE,1715015192382.6462,1715015191499,1000.0,0.15743,0.15747
DOGE,1715015192382.6462,1715015191499,10000.0,0.15740459396597997,0.15747341554942
DOGE,1715015192382.6462,1715015191499,100000.0,0.15728963377659103,0.157582787799014
BTC,1715015192649.1943,1715015192410,1000.0,63430.0,63434.0
BTC,1715015192649.1943,1715015192410,10000.0,63430.0,63434.0
BTC,1715015192649.1943,1715015192410,100000.0,63428.974987727415,63434.5202613448
ETH,1715015192650.4177,1715015192410,1000.0,3086.5,3086.6
ETH,1715015192650.4177,1715015192410,10000.0,3086.5,3086.6
ETH,1715015192650.4177,1715015192410,100000.0,3086.5,3086.6074553981803
DOGE,1715015192907.1433,1715015192410,1000.0,0.15744,0.15746
DOGE,1715015192907.1433,1715015192410,10000.0,0.15743308283264001,0.15746632238686
BTC,1715015193178.0571,1715015192538,1000.0,63428.0,63431.0
BTC,1715015193178.0571,1715015192538,10000.0,63428.0,63431.0
BTC,1715015193178.0571,1715015192538,100000.0,63426.4968216058,63433.0054943001
ETH,1715015193179.6406,1715015192538,1000.0,3086.1,3086.53993671
ETH,1715015193179.6406,1715015192538,10000.0,3086.1,3086.593993671
ETH,1715015193179.6406,1715015192538,100000.0,3085.88939630711,3086.5993993671
DOGE,1715015193541.261,1715015192538,1000.0,0.15742290119979999,0.15745
DOGE,1715015193541.261,1715015192538,10000.0,0.15740350328645,0.157463191589
DOGE,1715015193541.261,1715015192538,100000.0,0.157297608728501,0.15758083918149499
BTC,1715015193699.407,1715015193443,1000.0,63423.0,63429.0
BTC,1715015193699.407,1715015193443,10000.0,63423.0,63429.0
BTC,1715015193699.407,1715015193443,100000.0,63421.9507321974,63429.2462896364
ETH,1715015193702.9214,1715015193443,1000.0,3085.9,3086.198210062
